"","OM_Titan","Gene Symbols","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"21253","ENSRNOG00000058604","unkown",6.35561406,-2.007404017,0.809938001,-2.47846627,0.013194859,0.024668476
"21325","ENSRNOG00000058742","Pkhd1",6.215693072,-2.555488035,0.888229285,-2.877058973,0.004014006,0.00809132
"21373","ENSRNOG00000058856","unkown",100.5827049,-2.465416215,0.227739948,-10.82557642,2.6e-27,1.65e-26
"21418","ENSRNOG00000058940","Rab11fip1",72.87800666,-3.048588718,0.261527747,-11.65684617,2.12e-31,1.5e-30
"21438","ENSRNOG00000058981","LOC120098360",9.012288116,-2.083917292,0.635243712,-3.280500465,0.001036231,0.00224603
"21460","ENSRNOG00000059039","LOC120094523",4.089104442,-2.068784733,0.883508773,-2.341555392,0.019203576,0.035065929
"21521","ENSRNOG00000059171","LOC120098352",2.651257138,-3.359173265,1.437589274,-2.336671069,0.019456294,0.035492663
"21545","ENSRNOG00000059220","unkown",5.407913424,-4.379331983,1.309164273,-3.345135575,0.000822424,0.001802281
"21558","ENSRNOG00000059245","Rad51b",40.991002,-2.220309325,0.313633606,-7.079309363,1.45e-12,5.63e-12
"21678","ENSRNOG00000059478","Snord54",7.14804452,-2.257679142,0.73723333,-3.062367165,0.002195939,0.004578349
"21709","ENSRNOG00000059532","unkown",32.26911497,-2.522692425,0.366834997,-6.876913181,6.12e-12,2.31e-11
"21749","ENSRNOG00000059605","Ddn",18.58502862,-3.625024697,0.553755608,-6.546253692,5.9e-11,2.13e-10
"21883","ENSRNOG00000059878","Rad51ap1",290.6633537,-2.468504225,0.114656062,-21.52964417,8.22e-103,1.65e-101
"21918","ENSRNOG00000059947","Sdc1",2744.307252,-2.568653997,0.058883805,-43.62241851,0,0
"21939","ENSRNOG00000059984","Dll1",6.036908802,-2.472093853,0.877061068,-2.818610862,0.004823195,0.00962164
"22037","ENSRNOG00000060190","unkown",14.072027,-3.107806416,0.673578198,-4.613876202,3.95e-06,1.06e-05
"22105","ENSRNOG00000060348","Zdhhc23",4.717583538,-2.046025258,0.747986028,-2.735378979,0.006230849,0.012246434
"22110","ENSRNOG00000060356","Kif15",553.265479,-2.738232085,0.098349348,-27.84189366,1.35e-170,5.01e-169
"22139","ENSRNOG00000060407","Cacna1i",1272.147302,-5.021749898,0.186268896,-26.95968041,4.39e-160,1.51e-158
"22140","ENSRNOG00000060410","Pcdh1",547.8032549,-2.093461903,0.113673883,-18.41638413,9.71e-76,1.43e-74
"22257","ENSRNOG00000060607","unkown",3.109102292,-3.80022969,1.545662838,-2.458640783,0.013946408,0.025979832
"22271","ENSRNOG00000060633","AABR07067526.1",27.32341415,-2.968180057,0.40416991,-7.343891725,2.07e-13,8.37e-13
"22273","ENSRNOG00000060635","unkown",5.146223289,-3.865320679,1.004713091,-3.84718853,0.000119481,0.000284341
"22307","ENSRNOG00000060703","Troap",421.1356794,-3.183704357,0.13932444,-22.85101127,1.43e-115,3.24e-114
"22338","ENSRNOG00000060773","Sertad4",4157.581238,-2.138320244,0.045407166,-47.09213132,0,0
"22373","ENSRNOG00000060842","LOC120102087",26.88380217,-2.664328476,0.431923703,-6.168516468,6.89e-10,2.35e-09
"22462","ENSRNOG00000061026","Npy4r",13.21998141,-2.173851875,0.67342359,-3.228060181,0.001246328,0.002677158
"22501","ENSRNOG00000061085","Fancd2",593.2290656,-2.707230667,0.113365921,-23.88046276,4.89e-126,1.23e-124
"22538","ENSRNOG00000061147","Fam189a2",12.19116955,-3.015776899,0.847975656,-3.556442778,0.00037591,0.0008548
"22628","ENSRNOG00000061316","unkown",1566.319447,-2.348544338,0.073152382,-32.10482369,3.78e-226,2.05e-224
"22729","ENSRNOG00000061524","unkown",929.1709068,-3.075381384,0.090893377,-33.83504381,6.02e-251,3.77e-249
"22778","ENSRNOG00000061622","LOC120095426",2.6809675,-3.550663926,1.428236177,-2.486048165,0.012917048,0.024200012
"22808","ENSRNOG00000061685","unkown",4.702711742,-4.846501485,1.302969621,-3.719581337,0.000199553,0.000466332
"22845","ENSRNOG00000061774","RGD1560986",16.31138265,-2.119328719,0.523951276,-4.044896571,5.23e-05,0.000128761
"22874","ENSRNOG00000061845","Cttnbp2",118.7677601,-4.007304315,0.267869633,-14.95990518,1.34e-50,1.38e-49
"22885","ENSRNOG00000061869","unkown",13.50801386,-2.12225218,0.466496967,-4.549337576,5.38e-06,1.43e-05
"22904","ENSRNOG00000061910","Igfbp3",554.6962502,-4.363095081,0.164102798,-26.5875728,9.45e-156,3.11e-154
"22911","ENSRNOG00000061921","unkown",1.850058247,-4.123076276,1.465949708,-2.812563251,0.004914836,0.009795026
"22954","ENSRNOG00000061994","unkown",5.68951504,-3.006706312,1.005538621,-2.990145034,0.00278845,0.00573487
"23100","ENSRNOG00000062240","unkown",3.117497377,-6.381715179,1.418581832,-4.498658475,6.84e-06,1.81e-05
"23102","ENSRNOG00000062244","unkown",124.6705887,-3.190974791,0.18015704,-17.7121848,3.38e-70,4.64e-69
"23116","ENSRNOG00000062261","unkown",36.37780319,-2.206521437,0.486947885,-4.531329745,5.86e-06,1.56e-05
"23137","ENSRNOG00000062287","unkown",37.72037978,-3.967828723,0.396604464,-10.0044984,1.46e-23,8.35e-23
"NA",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA,NA,NA,NA
"NA.6",NA,NA,NA,NA,NA,NA,NA,NA
"NA.7",NA,NA,NA,NA,NA,NA,NA,NA
"NA.8",NA,NA,NA,NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA,NA,NA,NA
"NA.11",NA,NA,NA,NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA,NA,NA,NA
"NA.19",NA,NA,NA,NA,NA,NA,NA,NA
"NA.20",NA,NA,NA,NA,NA,NA,NA,NA
"NA.21",NA,NA,NA,NA,NA,NA,NA,NA
"NA.22",NA,NA,NA,NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA,NA,NA,NA
"NA.24",NA,NA,NA,NA,NA,NA,NA,NA
"NA.25",NA,NA,NA,NA,NA,NA,NA,NA
"NA.26",NA,NA,NA,NA,NA,NA,NA,NA
"NA.27",NA,NA,NA,NA,NA,NA,NA,NA
"NA.28",NA,NA,NA,NA,NA,NA,NA,NA
"NA.29",NA,NA,NA,NA,NA,NA,NA,NA
"NA.30",NA,NA,NA,NA,NA,NA,NA,NA
"NA.31",NA,NA,NA,NA,NA,NA,NA,NA
"NA.32",NA,NA,NA,NA,NA,NA,NA,NA
"NA.33",NA,NA,NA,NA,NA,NA,NA,NA
"NA.34",NA,NA,NA,NA,NA,NA,NA,NA
"NA.35",NA,NA,NA,NA,NA,NA,NA,NA
"NA.36",NA,NA,NA,NA,NA,NA,NA,NA
"NA.37",NA,NA,NA,NA,NA,NA,NA,NA
"NA.38",NA,NA,NA,NA,NA,NA,NA,NA
"NA.39",NA,NA,NA,NA,NA,NA,NA,NA
"NA.40",NA,NA,NA,NA,NA,NA,NA,NA
"NA.41",NA,NA,NA,NA,NA,NA,NA,NA
"NA.42",NA,NA,NA,NA,NA,NA,NA,NA
"NA.43",NA,NA,NA,NA,NA,NA,NA,NA
"NA.44",NA,NA,NA,NA,NA,NA,NA,NA
"NA.45",NA,NA,NA,NA,NA,NA,NA,NA
"NA.46",NA,NA,NA,NA,NA,NA,NA,NA
"NA.47",NA,NA,NA,NA,NA,NA,NA,NA
"NA.48",NA,NA,NA,NA,NA,NA,NA,NA
"NA.49",NA,NA,NA,NA,NA,NA,NA,NA
"NA.50",NA,NA,NA,NA,NA,NA,NA,NA
"NA.51",NA,NA,NA,NA,NA,NA,NA,NA
"NA.52",NA,NA,NA,NA,NA,NA,NA,NA
"NA.53",NA,NA,NA,NA,NA,NA,NA,NA
"NA.54",NA,NA,NA,NA,NA,NA,NA,NA
"NA.55",NA,NA,NA,NA,NA,NA,NA,NA
"NA.56",NA,NA,NA,NA,NA,NA,NA,NA
"NA.57",NA,NA,NA,NA,NA,NA,NA,NA
"NA.58",NA,NA,NA,NA,NA,NA,NA,NA
"NA.59",NA,NA,NA,NA,NA,NA,NA,NA
"NA.60",NA,NA,NA,NA,NA,NA,NA,NA
"NA.61",NA,NA,NA,NA,NA,NA,NA,NA
"NA.62",NA,NA,NA,NA,NA,NA,NA,NA
"NA.63",NA,NA,NA,NA,NA,NA,NA,NA
"NA.64",NA,NA,NA,NA,NA,NA,NA,NA
"NA.65",NA,NA,NA,NA,NA,NA,NA,NA
"NA.66",NA,NA,NA,NA,NA,NA,NA,NA
"NA.67",NA,NA,NA,NA,NA,NA,NA,NA
"NA.68",NA,NA,NA,NA,NA,NA,NA,NA
"NA.69",NA,NA,NA,NA,NA,NA,NA,NA
"NA.70",NA,NA,NA,NA,NA,NA,NA,NA
"NA.71",NA,NA,NA,NA,NA,NA,NA,NA
"NA.72",NA,NA,NA,NA,NA,NA,NA,NA
"NA.73",NA,NA,NA,NA,NA,NA,NA,NA
"NA.74",NA,NA,NA,NA,NA,NA,NA,NA
"NA.75",NA,NA,NA,NA,NA,NA,NA,NA
"NA.76",NA,NA,NA,NA,NA,NA,NA,NA
"NA.77",NA,NA,NA,NA,NA,NA,NA,NA
"NA.78",NA,NA,NA,NA,NA,NA,NA,NA
"NA.79",NA,NA,NA,NA,NA,NA,NA,NA
"NA.80",NA,NA,NA,NA,NA,NA,NA,NA
"NA.81",NA,NA,NA,NA,NA,NA,NA,NA
"NA.82",NA,NA,NA,NA,NA,NA,NA,NA
"NA.83",NA,NA,NA,NA,NA,NA,NA,NA
"NA.84",NA,NA,NA,NA,NA,NA,NA,NA
"NA.85",NA,NA,NA,NA,NA,NA,NA,NA
"NA.86",NA,NA,NA,NA,NA,NA,NA,NA
"NA.87",NA,NA,NA,NA,NA,NA,NA,NA
"NA.88",NA,NA,NA,NA,NA,NA,NA,NA
"NA.89",NA,NA,NA,NA,NA,NA,NA,NA
"NA.90",NA,NA,NA,NA,NA,NA,NA,NA
"NA.91",NA,NA,NA,NA,NA,NA,NA,NA
"NA.92",NA,NA,NA,NA,NA,NA,NA,NA
"NA.93",NA,NA,NA,NA,NA,NA,NA,NA
"NA.94",NA,NA,NA,NA,NA,NA,NA,NA
"NA.95",NA,NA,NA,NA,NA,NA,NA,NA
"NA.96",NA,NA,NA,NA,NA,NA,NA,NA
"NA.97",NA,NA,NA,NA,NA,NA,NA,NA
"NA.98",NA,NA,NA,NA,NA,NA,NA,NA
"NA.99",NA,NA,NA,NA,NA,NA,NA,NA
"NA.100",NA,NA,NA,NA,NA,NA,NA,NA
"NA.101",NA,NA,NA,NA,NA,NA,NA,NA
"NA.102",NA,NA,NA,NA,NA,NA,NA,NA
"NA.103",NA,NA,NA,NA,NA,NA,NA,NA
"NA.104",NA,NA,NA,NA,NA,NA,NA,NA
"NA.105",NA,NA,NA,NA,NA,NA,NA,NA
"NA.106",NA,NA,NA,NA,NA,NA,NA,NA
"NA.107",NA,NA,NA,NA,NA,NA,NA,NA
"NA.108",NA,NA,NA,NA,NA,NA,NA,NA
"NA.109",NA,NA,NA,NA,NA,NA,NA,NA
"NA.110",NA,NA,NA,NA,NA,NA,NA,NA
"NA.111",NA,NA,NA,NA,NA,NA,NA,NA
"NA.112",NA,NA,NA,NA,NA,NA,NA,NA
"NA.113",NA,NA,NA,NA,NA,NA,NA,NA
"NA.114",NA,NA,NA,NA,NA,NA,NA,NA
"NA.115",NA,NA,NA,NA,NA,NA,NA,NA
"NA.116",NA,NA,NA,NA,NA,NA,NA,NA
"NA.117",NA,NA,NA,NA,NA,NA,NA,NA
"NA.118",NA,NA,NA,NA,NA,NA,NA,NA
"NA.119",NA,NA,NA,NA,NA,NA,NA,NA
"NA.120",NA,NA,NA,NA,NA,NA,NA,NA
"NA.121",NA,NA,NA,NA,NA,NA,NA,NA
"NA.122",NA,NA,NA,NA,NA,NA,NA,NA
"NA.123",NA,NA,NA,NA,NA,NA,NA,NA
"NA.124",NA,NA,NA,NA,NA,NA,NA,NA
"NA.125",NA,NA,NA,NA,NA,NA,NA,NA
"NA.126",NA,NA,NA,NA,NA,NA,NA,NA
"NA.127",NA,NA,NA,NA,NA,NA,NA,NA
"NA.128",NA,NA,NA,NA,NA,NA,NA,NA
"NA.129",NA,NA,NA,NA,NA,NA,NA,NA
"NA.130",NA,NA,NA,NA,NA,NA,NA,NA
"NA.131",NA,NA,NA,NA,NA,NA,NA,NA
"NA.132",NA,NA,NA,NA,NA,NA,NA,NA
"NA.133",NA,NA,NA,NA,NA,NA,NA,NA
"NA.134",NA,NA,NA,NA,NA,NA,NA,NA
"NA.135",NA,NA,NA,NA,NA,NA,NA,NA
"NA.136",NA,NA,NA,NA,NA,NA,NA,NA
"NA.137",NA,NA,NA,NA,NA,NA,NA,NA
"NA.138",NA,NA,NA,NA,NA,NA,NA,NA
"NA.139",NA,NA,NA,NA,NA,NA,NA,NA
"NA.140",NA,NA,NA,NA,NA,NA,NA,NA
"NA.141",NA,NA,NA,NA,NA,NA,NA,NA
"NA.142",NA,NA,NA,NA,NA,NA,NA,NA
"NA.143",NA,NA,NA,NA,NA,NA,NA,NA
"NA.144",NA,NA,NA,NA,NA,NA,NA,NA
"NA.145",NA,NA,NA,NA,NA,NA,NA,NA
"NA.146",NA,NA,NA,NA,NA,NA,NA,NA
"NA.147",NA,NA,NA,NA,NA,NA,NA,NA
"NA.148",NA,NA,NA,NA,NA,NA,NA,NA
"NA.149",NA,NA,NA,NA,NA,NA,NA,NA
"NA.150",NA,NA,NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA,NA,NA
"NA.152",NA,NA,NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA,NA,NA
"NA.154",NA,NA,NA,NA,NA,NA,NA,NA
"NA.155",NA,NA,NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA,NA,NA
"NA.157",NA,NA,NA,NA,NA,NA,NA,NA
"NA.158",NA,NA,NA,NA,NA,NA,NA,NA
"NA.159",NA,NA,NA,NA,NA,NA,NA,NA
"NA.160",NA,NA,NA,NA,NA,NA,NA,NA
"NA.161",NA,NA,NA,NA,NA,NA,NA,NA
"NA.162",NA,NA,NA,NA,NA,NA,NA,NA
"NA.163",NA,NA,NA,NA,NA,NA,NA,NA
"NA.164",NA,NA,NA,NA,NA,NA,NA,NA
"NA.165",NA,NA,NA,NA,NA,NA,NA,NA
"NA.166",NA,NA,NA,NA,NA,NA,NA,NA
"NA.167",NA,NA,NA,NA,NA,NA,NA,NA
"NA.168",NA,NA,NA,NA,NA,NA,NA,NA
"NA.169",NA,NA,NA,NA,NA,NA,NA,NA
"NA.170",NA,NA,NA,NA,NA,NA,NA,NA
"NA.171",NA,NA,NA,NA,NA,NA,NA,NA
"NA.172",NA,NA,NA,NA,NA,NA,NA,NA
"NA.173",NA,NA,NA,NA,NA,NA,NA,NA
"NA.174",NA,NA,NA,NA,NA,NA,NA,NA
"NA.175",NA,NA,NA,NA,NA,NA,NA,NA
"NA.176",NA,NA,NA,NA,NA,NA,NA,NA
"NA.177",NA,NA,NA,NA,NA,NA,NA,NA
"NA.178",NA,NA,NA,NA,NA,NA,NA,NA
"NA.179",NA,NA,NA,NA,NA,NA,NA,NA
"NA.180",NA,NA,NA,NA,NA,NA,NA,NA
"NA.181",NA,NA,NA,NA,NA,NA,NA,NA
"NA.182",NA,NA,NA,NA,NA,NA,NA,NA
"NA.183",NA,NA,NA,NA,NA,NA,NA,NA
"NA.184",NA,NA,NA,NA,NA,NA,NA,NA
"NA.185",NA,NA,NA,NA,NA,NA,NA,NA
"NA.186",NA,NA,NA,NA,NA,NA,NA,NA
"NA.187",NA,NA,NA,NA,NA,NA,NA,NA
"NA.188",NA,NA,NA,NA,NA,NA,NA,NA
"NA.189",NA,NA,NA,NA,NA,NA,NA,NA
"NA.190",NA,NA,NA,NA,NA,NA,NA,NA
"NA.191",NA,NA,NA,NA,NA,NA,NA,NA
"NA.192",NA,NA,NA,NA,NA,NA,NA,NA
"NA.193",NA,NA,NA,NA,NA,NA,NA,NA
"NA.194",NA,NA,NA,NA,NA,NA,NA,NA
"NA.195",NA,NA,NA,NA,NA,NA,NA,NA
"NA.196",NA,NA,NA,NA,NA,NA,NA,NA
"NA.197",NA,NA,NA,NA,NA,NA,NA,NA
"NA.198",NA,NA,NA,NA,NA,NA,NA,NA
"NA.199",NA,NA,NA,NA,NA,NA,NA,NA
"NA.200",NA,NA,NA,NA,NA,NA,NA,NA
"NA.201",NA,NA,NA,NA,NA,NA,NA,NA
"NA.202",NA,NA,NA,NA,NA,NA,NA,NA
"NA.203",NA,NA,NA,NA,NA,NA,NA,NA
"NA.204",NA,NA,NA,NA,NA,NA,NA,NA
"NA.205",NA,NA,NA,NA,NA,NA,NA,NA
"NA.206",NA,NA,NA,NA,NA,NA,NA,NA
"NA.207",NA,NA,NA,NA,NA,NA,NA,NA
"NA.208",NA,NA,NA,NA,NA,NA,NA,NA
"NA.209",NA,NA,NA,NA,NA,NA,NA,NA
"NA.210",NA,NA,NA,NA,NA,NA,NA,NA
"NA.211",NA,NA,NA,NA,NA,NA,NA,NA
"NA.212",NA,NA,NA,NA,NA,NA,NA,NA
"NA.213",NA,NA,NA,NA,NA,NA,NA,NA
"NA.214",NA,NA,NA,NA,NA,NA,NA,NA
"NA.215",NA,NA,NA,NA,NA,NA,NA,NA
"NA.216",NA,NA,NA,NA,NA,NA,NA,NA
"NA.217",NA,NA,NA,NA,NA,NA,NA,NA
"NA.218",NA,NA,NA,NA,NA,NA,NA,NA
"NA.219",NA,NA,NA,NA,NA,NA,NA,NA
"NA.220",NA,NA,NA,NA,NA,NA,NA,NA
"NA.221",NA,NA,NA,NA,NA,NA,NA,NA
"NA.222",NA,NA,NA,NA,NA,NA,NA,NA
"NA.223",NA,NA,NA,NA,NA,NA,NA,NA
"NA.224",NA,NA,NA,NA,NA,NA,NA,NA
"NA.225",NA,NA,NA,NA,NA,NA,NA,NA
"NA.226",NA,NA,NA,NA,NA,NA,NA,NA
"NA.227",NA,NA,NA,NA,NA,NA,NA,NA
"NA.228",NA,NA,NA,NA,NA,NA,NA,NA
"NA.229",NA,NA,NA,NA,NA,NA,NA,NA
"NA.230",NA,NA,NA,NA,NA,NA,NA,NA
"NA.231",NA,NA,NA,NA,NA,NA,NA,NA
"NA.232",NA,NA,NA,NA,NA,NA,NA,NA
"NA.233",NA,NA,NA,NA,NA,NA,NA,NA
"NA.234",NA,NA,NA,NA,NA,NA,NA,NA
"NA.235",NA,NA,NA,NA,NA,NA,NA,NA
"NA.236",NA,NA,NA,NA,NA,NA,NA,NA
"NA.237",NA,NA,NA,NA,NA,NA,NA,NA
"NA.238",NA,NA,NA,NA,NA,NA,NA,NA
"NA.239",NA,NA,NA,NA,NA,NA,NA,NA
"NA.240",NA,NA,NA,NA,NA,NA,NA,NA
"NA.241",NA,NA,NA,NA,NA,NA,NA,NA
"NA.242",NA,NA,NA,NA,NA,NA,NA,NA
"NA.243",NA,NA,NA,NA,NA,NA,NA,NA
"NA.244",NA,NA,NA,NA,NA,NA,NA,NA
"NA.245",NA,NA,NA,NA,NA,NA,NA,NA
"NA.246",NA,NA,NA,NA,NA,NA,NA,NA
"NA.247",NA,NA,NA,NA,NA,NA,NA,NA
"NA.248",NA,NA,NA,NA,NA,NA,NA,NA
"NA.249",NA,NA,NA,NA,NA,NA,NA,NA
"NA.250",NA,NA,NA,NA,NA,NA,NA,NA
"NA.251",NA,NA,NA,NA,NA,NA,NA,NA
"NA.252",NA,NA,NA,NA,NA,NA,NA,NA
"NA.253",NA,NA,NA,NA,NA,NA,NA,NA
"NA.254",NA,NA,NA,NA,NA,NA,NA,NA
"NA.255",NA,NA,NA,NA,NA,NA,NA,NA
"NA.256",NA,NA,NA,NA,NA,NA,NA,NA
"NA.257",NA,NA,NA,NA,NA,NA,NA,NA
"NA.258",NA,NA,NA,NA,NA,NA,NA,NA
"NA.259",NA,NA,NA,NA,NA,NA,NA,NA
"NA.260",NA,NA,NA,NA,NA,NA,NA,NA
"NA.261",NA,NA,NA,NA,NA,NA,NA,NA
"NA.262",NA,NA,NA,NA,NA,NA,NA,NA
"NA.263",NA,NA,NA,NA,NA,NA,NA,NA
"NA.264",NA,NA,NA,NA,NA,NA,NA,NA
"NA.265",NA,NA,NA,NA,NA,NA,NA,NA
"NA.266",NA,NA,NA,NA,NA,NA,NA,NA
"NA.267",NA,NA,NA,NA,NA,NA,NA,NA
"NA.268",NA,NA,NA,NA,NA,NA,NA,NA
"NA.269",NA,NA,NA,NA,NA,NA,NA,NA
"NA.270",NA,NA,NA,NA,NA,NA,NA,NA
"NA.271",NA,NA,NA,NA,NA,NA,NA,NA
"NA.272",NA,NA,NA,NA,NA,NA,NA,NA
"NA.273",NA,NA,NA,NA,NA,NA,NA,NA
"NA.274",NA,NA,NA,NA,NA,NA,NA,NA
"NA.275",NA,NA,NA,NA,NA,NA,NA,NA
"NA.276",NA,NA,NA,NA,NA,NA,NA,NA
"NA.277",NA,NA,NA,NA,NA,NA,NA,NA
"NA.278",NA,NA,NA,NA,NA,NA,NA,NA
"NA.279",NA,NA,NA,NA,NA,NA,NA,NA
"NA.280",NA,NA,NA,NA,NA,NA,NA,NA
"NA.281",NA,NA,NA,NA,NA,NA,NA,NA
"NA.282",NA,NA,NA,NA,NA,NA,NA,NA
"NA.283",NA,NA,NA,NA,NA,NA,NA,NA
"NA.284",NA,NA,NA,NA,NA,NA,NA,NA
"NA.285",NA,NA,NA,NA,NA,NA,NA,NA
"NA.286",NA,NA,NA,NA,NA,NA,NA,NA
"NA.287",NA,NA,NA,NA,NA,NA,NA,NA
"NA.288",NA,NA,NA,NA,NA,NA,NA,NA
"NA.289",NA,NA,NA,NA,NA,NA,NA,NA
"NA.290",NA,NA,NA,NA,NA,NA,NA,NA
"NA.291",NA,NA,NA,NA,NA,NA,NA,NA
"NA.292",NA,NA,NA,NA,NA,NA,NA,NA
"NA.293",NA,NA,NA,NA,NA,NA,NA,NA
"NA.294",NA,NA,NA,NA,NA,NA,NA,NA
"NA.295",NA,NA,NA,NA,NA,NA,NA,NA
"NA.296",NA,NA,NA,NA,NA,NA,NA,NA
"NA.297",NA,NA,NA,NA,NA,NA,NA,NA
"NA.298",NA,NA,NA,NA,NA,NA,NA,NA
"NA.299",NA,NA,NA,NA,NA,NA,NA,NA
"NA.300",NA,NA,NA,NA,NA,NA,NA,NA
"NA.301",NA,NA,NA,NA,NA,NA,NA,NA
"NA.302",NA,NA,NA,NA,NA,NA,NA,NA
"NA.303",NA,NA,NA,NA,NA,NA,NA,NA
"NA.304",NA,NA,NA,NA,NA,NA,NA,NA
"NA.305",NA,NA,NA,NA,NA,NA,NA,NA
"NA.306",NA,NA,NA,NA,NA,NA,NA,NA
"NA.307",NA,NA,NA,NA,NA,NA,NA,NA
"NA.308",NA,NA,NA,NA,NA,NA,NA,NA
"NA.309",NA,NA,NA,NA,NA,NA,NA,NA
"NA.310",NA,NA,NA,NA,NA,NA,NA,NA
"NA.311",NA,NA,NA,NA,NA,NA,NA,NA
"NA.312",NA,NA,NA,NA,NA,NA,NA,NA
"NA.313",NA,NA,NA,NA,NA,NA,NA,NA
"NA.314",NA,NA,NA,NA,NA,NA,NA,NA
"NA.315",NA,NA,NA,NA,NA,NA,NA,NA
"NA.316",NA,NA,NA,NA,NA,NA,NA,NA
"NA.317",NA,NA,NA,NA,NA,NA,NA,NA
"NA.318",NA,NA,NA,NA,NA,NA,NA,NA
"NA.319",NA,NA,NA,NA,NA,NA,NA,NA
"NA.320",NA,NA,NA,NA,NA,NA,NA,NA
"NA.321",NA,NA,NA,NA,NA,NA,NA,NA
"NA.322",NA,NA,NA,NA,NA,NA,NA,NA
"NA.323",NA,NA,NA,NA,NA,NA,NA,NA
"NA.324",NA,NA,NA,NA,NA,NA,NA,NA
"NA.325",NA,NA,NA,NA,NA,NA,NA,NA
"NA.326",NA,NA,NA,NA,NA,NA,NA,NA
"NA.327",NA,NA,NA,NA,NA,NA,NA,NA
"NA.328",NA,NA,NA,NA,NA,NA,NA,NA
"NA.329",NA,NA,NA,NA,NA,NA,NA,NA
"NA.330",NA,NA,NA,NA,NA,NA,NA,NA
"NA.331",NA,NA,NA,NA,NA,NA,NA,NA
"NA.332",NA,NA,NA,NA,NA,NA,NA,NA
"NA.333",NA,NA,NA,NA,NA,NA,NA,NA
"NA.334",NA,NA,NA,NA,NA,NA,NA,NA
"NA.335",NA,NA,NA,NA,NA,NA,NA,NA
"NA.336",NA,NA,NA,NA,NA,NA,NA,NA
"NA.337",NA,NA,NA,NA,NA,NA,NA,NA
"NA.338",NA,NA,NA,NA,NA,NA,NA,NA
"NA.339",NA,NA,NA,NA,NA,NA,NA,NA
"NA.340",NA,NA,NA,NA,NA,NA,NA,NA
"NA.341",NA,NA,NA,NA,NA,NA,NA,NA
"NA.342",NA,NA,NA,NA,NA,NA,NA,NA
"NA.343",NA,NA,NA,NA,NA,NA,NA,NA
"NA.344",NA,NA,NA,NA,NA,NA,NA,NA
"NA.345",NA,NA,NA,NA,NA,NA,NA,NA
"NA.346",NA,NA,NA,NA,NA,NA,NA,NA
"NA.347",NA,NA,NA,NA,NA,NA,NA,NA
"NA.348",NA,NA,NA,NA,NA,NA,NA,NA
"NA.349",NA,NA,NA,NA,NA,NA,NA,NA
"NA.350",NA,NA,NA,NA,NA,NA,NA,NA
"NA.351",NA,NA,NA,NA,NA,NA,NA,NA
"NA.352",NA,NA,NA,NA,NA,NA,NA,NA
"NA.353",NA,NA,NA,NA,NA,NA,NA,NA
"NA.354",NA,NA,NA,NA,NA,NA,NA,NA
"NA.355",NA,NA,NA,NA,NA,NA,NA,NA
"NA.356",NA,NA,NA,NA,NA,NA,NA,NA
"NA.357",NA,NA,NA,NA,NA,NA,NA,NA
"NA.358",NA,NA,NA,NA,NA,NA,NA,NA
"NA.359",NA,NA,NA,NA,NA,NA,NA,NA
"NA.360",NA,NA,NA,NA,NA,NA,NA,NA
"NA.361",NA,NA,NA,NA,NA,NA,NA,NA
"NA.362",NA,NA,NA,NA,NA,NA,NA,NA
"NA.363",NA,NA,NA,NA,NA,NA,NA,NA
"NA.364",NA,NA,NA,NA,NA,NA,NA,NA
"NA.365",NA,NA,NA,NA,NA,NA,NA,NA
"NA.366",NA,NA,NA,NA,NA,NA,NA,NA
"NA.367",NA,NA,NA,NA,NA,NA,NA,NA
"NA.368",NA,NA,NA,NA,NA,NA,NA,NA
"NA.369",NA,NA,NA,NA,NA,NA,NA,NA
"NA.370",NA,NA,NA,NA,NA,NA,NA,NA
"NA.371",NA,NA,NA,NA,NA,NA,NA,NA
"NA.372",NA,NA,NA,NA,NA,NA,NA,NA
"NA.373",NA,NA,NA,NA,NA,NA,NA,NA
"NA.374",NA,NA,NA,NA,NA,NA,NA,NA
"NA.375",NA,NA,NA,NA,NA,NA,NA,NA
"NA.376",NA,NA,NA,NA,NA,NA,NA,NA
"NA.377",NA,NA,NA,NA,NA,NA,NA,NA
