"","V1","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8708","ENSRNOG00000058186","Bloc1s3",16553.04349,3.247579527,0.043978639,73.84447562,0,0
"8748","ENSRNOG00000056358","Mmp9",1.278787719,4.882663782,1.710231529,2.854972382,0.004304057,0.009829594
"8785","ENSRNOG00000018338","Nedd4l",589.877958,2.600102703,0.081907947,31.74420568,3.82e-221,3.33e-219
"8786","ENSRNOG00000036869","Vps35",6.754463606,2.276469598,0.759608734,2.996897608,0.002727423,0.00644802
"8860","ENSRNOG00000009646","LOC361985",23.6240018,2.200905685,0.320286378,6.871680582,6.34e-12,3.31e-11
"9012","ENSRNOG00000004275","Sncb",5.445604812,2.494299991,0.741755107,3.362700125,0.000771842,0.002003993
"9027","ENSRNOG00000003587","Rad1",1604.111546,2.733779951,0.073464865,37.21207347,4.35e-303,5.62e-301
"9035","ENSRNOG00000004120","Gpat4",2.680299262,6.042418424,1.4101539,4.284935441,1.83e-05,5.8e-05
"9036","ENSRNOG00000004124","Lactb",2.774707671,4.428029283,1.2973374,3.413167062,0.000642126,0.001686923
"9043","ENSRNOG00000005157","Gdi2",13251.47671,2.256789392,0.046060965,48.99570413,0,0
"9058","ENSRNOG00000003742","Ndufv1",79.67014945,2.083230493,0.177824743,11.71507665,1.07e-31,1.18e-30
"9060","ENSRNOG00000027331","Dhx32",26.70169206,2.874120935,0.33141801,8.672192967,4.24e-18,3.04e-17
"9063","ENSRNOG00000032472","Sephs1",22.99434556,4.159162399,0.436793948,9.522023867,1.7e-21,1.38e-20
"9186","ENSRNOG00000033883","Rad17",6.944707075,2.522021624,0.687969763,3.665890216,0.00024648,0.000685603
"9298","ENSRNOG00000021589","AABR07026797.1",32.90905526,2.77376575,0.315217188,8.799538401,1.37e-18,1.01e-17
"9344","ENSRNOG00000049192","Agtpbp1",624.8717294,3.092174911,0.104822098,29.49926551,2.94e-191,2.16e-189
"9386","ENSRNOG00000048706","Rpp30",220.7376258,2.390457412,0.119815159,19.95121016,1.46e-88,4.32e-87
"9387","ENSRNOG00000054136","Cir1",20.32904388,2.644674348,0.468334322,5.646979564,1.63e-08,6.85e-08
"9389","ENSRNOG00000001506","Zfp474",646.1496706,2.268715053,0.084163641,26.95599947,4.85e-160,2.87e-158
"9455","ENSRNOG00000056135","Ntrk2",7421.822271,3.984213191,0.051735227,77.0116111,0,0
"9456","ENSRNOG00000060899","Rnf40",223.8579784,4.629537145,0.17283785,26.78543588,4.78e-158,2.76e-156
"9799","ENSRNOG00000054861","Kars1",7.717193159,4.193577116,0.765923915,5.475187594,4.37e-08,1.78e-07
"9802","ENSRNOG00000021318","Zbtb3",3312.115073,8.975272197,0.144063162,62.30095256,0,0
"9834","ENSRNOG00000002495","Fbxl15",1.402432145,5.249984288,1.938058121,2.708888981,0.006750893,0.014846094
"9857","ENSRNOG00000026344","Eaf1",3.977484432,5.901018532,1.375953936,4.28867448,1.8e-05,5.71e-05
"9875","ENSRNOG00000007081","Tas1r3",5095.96729,6.832510348,0.075048103,91.04174681,0,0
"9903","ENSRNOG00000006146","Osbp2",32.26334252,2.035792685,0.295275956,6.8945427,5.4e-12,2.83e-11
"9910","ENSRNOG00000025736","unkown",149.1300053,6.923387796,0.520966425,13.28950862,2.66e-40,3.65e-39
"9911","ENSRNOG00000025726","Aspa",2.018817821,5.42734999,1.524726412,3.559556618,0.000371481,0.001007904
"9912","ENSRNOG00000025689","Spib",258.0465225,2.11119765,0.125341376,16.84358118,1.17e-63,2.47e-62
"9973","ENSRNOG00000055666","Ipo13",1.868493875,4.31204339,1.540335017,2.799419181,0.005119463,0.011531298
"9987","ENSRNOG00000058114","Tssk4",3.060806769,3.553401242,1.078907928,3.293516666,0.000989425,0.002522881
"9988","ENSRNOG00000062131","Sipa1l2",3.273371236,4.51199039,1.230046403,3.668146486,0.000244315,0.00067979
"9989","ENSRNOG00000004296","Ovch2",41.9522652,4.571357294,0.350343233,13.0482249,6.5e-39,8.64e-38
"9998","ENSRNOG00000052758","Ppp4c",3.850945369,2.050397346,0.836100938,2.45233231,0.014193352,0.029226043
"10012","ENSRNOG00000024651","Artn",125.8918152,3.78649954,0.206915987,18.29969538,8.32e-75,2.09e-73
"10054","ENSRNOG00000008373","Armc5",8.13567723,6.078496898,1.136249961,5.349612415,8.81e-08,3.49e-07
"10079","ENSRNOG00000009079","Arl3",824.1228229,2.210669119,0.076851388,28.76550677,5.8e-182,4.04e-180
"10107","ENSRNOG00000023116","Wbp1l",37.39877725,2.061390882,0.242758652,8.491523852,2.04e-17,1.42e-16
"10114","ENSRNOG00000004498","Mcrip2",123.8215538,7.720661573,0.604656606,12.76867151,2.45e-37,3.12e-36
"10115","ENSRNOG00000039110","Crlf1",27.84084561,2.591953862,0.30133122,8.60167712,7.86e-18,5.57e-17
"10177","ENSRNOG00000007390","Supt3h",685.8131347,2.628831984,0.104033517,25.26908705,6.99e-141,3.51e-139
"10250","ENSRNOG00000038720","Bag3",4.378628959,2.172630749,0.781209306,2.781112223,0.005417301,0.012140594
"10253","ENSRNOG00000005264","Klhl17",3674.761568,2.075441881,0.051465143,40.32713699,0,0
"10361","ENSRNOG00000004589","LOC100911093",2223.118443,2.462046422,0.056016513,43.952154,0,0
"10383","ENSRNOG00000053831","Prrg2",15.25574635,2.137395765,0.402276167,5.313254771,1.08e-07,4.23e-07
"10555","ENSRNOG00000042634","Gys1",3.85686702,6.929502475,1.467952187,4.720523281,2.35e-06,8.15e-06
"10557","ENSRNOG00000010478","Cyp2a1",265.0003183,11.1969548,1.024455605,10.92966327,8.32e-28,8.23e-27
"10587","ENSRNOG00000028390","Bax",547.3161422,2.825702662,0.085529829,33.03762783,2.34e-239,2.2e-237
"10664","ENSRNOG00000046763","Sec1",20.01978018,2.26379531,0.415284693,5.451188897,5e-08,2.02e-07
"10707","ENSRNOG00000005271","Sf1",41.66498602,9.408070179,1.197358601,7.857353823,3.92e-15,2.46e-14
"10747","ENSRNOG00000003132","Kcnk4",20.30900515,4.738926423,0.522582216,9.068288731,1.21e-19,9.18e-19
"10811","ENSRNOG00000060675","RGD1311739",3.894519194,3.386025252,1.388441291,2.43872411,0.014739216,0.030213402
"10966","ENSRNOG00000006167","Ptprcap",5.846261726,2.450836201,0.770367863,3.18138427,0.001465731,0.0036336
"11066","ENSRNOG00000038948","Fam117b",3.705209057,2.276060502,0.918041304,2.479257187,0.013165634,0.027301225
"11071","ENSRNOG00000004517","Lacc1",174.365414,2.097007276,0.133092794,15.75597907,6.25e-56,1.15e-54
"11078","ENSRNOG00000005228","LOC685680",3333.556313,2.187735193,0.070873236,30.86828432,3.18e-209,2.53e-207
"11147","ENSRNOG00000004610","Klk13",7.4094046,2.074241424,0.582370728,3.56171992,0.000368433,0.001000229
"11173","ENSRNOG00000004448","Iqcf3",142.7633928,6.233525828,0.289946448,21.49888669,1.59e-102,5.43e-101
"11218","ENSRNOG00000054458","LOC100360821",74.45498828,3.230297361,0.221831859,14.56191808,4.91e-48,7.95e-47
"11283","ENSRNOG00000004400","Sp140",1857.869291,2.078541089,0.046483155,44.71600749,0,0
"11353","ENSRNOG00000006060","Nras",172.4292959,2.909377633,0.12644598,23.0088583,3.8e-117,1.51e-115
"11362","ENSRNOG00000005190","Yeats2",48.03407747,3.410495593,0.285016191,11.96597141,5.36e-33,6.1e-32
"11401","ENSRNOG00000004298","Cenpm",7.355902373,4.363822794,0.883223706,4.94078993,7.78e-07,2.82e-06
"11408","ENSRNOG00000007999","unkown",4.763644513,2.088930302,0.861295833,2.425334273,0.015294297,0.031245731
"11410","ENSRNOG00000005854","Hfm1",289.5632828,3.523999723,0.129310963,27.25213424,1.57e-163,9.45e-162
"11419","ENSRNOG00000004200","AABR07071210.1",60.85805997,3.258588156,0.232030336,14.04380227,8.41e-45,1.27e-43
"11435","ENSRNOG00000008591","Proca1",1.953331261,3.696471354,1.366908444,2.704256726,0.006845738,0.015032886
"11437","ENSRNOG00000008697","Defb20",4085.93693,7.402235227,0.086212999,85.85985047,0,0
"11442","ENSRNOG00000004328","Dtx3l",211.3363159,2.611505897,0.197222583,13.2414141,5.06e-40,6.87e-39
"11466","ENSRNOG00000007896","Fam168b",13.3960034,3.99167612,0.575596905,6.934846392,4.07e-12,2.15e-11
"11487","ENSRNOG00000029292","Adgrd1",4.587667393,2.36667171,0.738075407,3.2065446,0.001343395,0.003354987
"11488","ENSRNOG00000055178","Aldh5a1",4.388917338,2.924238469,1.059654361,2.759615376,0.005786945,0.012877084
"11497","ENSRNOG00000054723","Ecrg4",2.214364454,3.604967126,1.501175449,2.401429579,0.016331152,0.033148307
"11499","ENSRNOG00000054576","Tet2",5.508639296,2.024236321,0.779494496,2.596857747,0.009408088,0.020135232
"11583","ENSRNOG00000007939","unkown",96.89276998,2.196442676,0.168360291,13.04608507,6.69e-39,8.87e-38
"11599","ENSRNOG00000023828","Edc4",3.232013232,2.966549196,1.196726924,2.478885647,0.013179355,0.027323456
"11603","ENSRNOG00000055642","Serinc5",1.517312418,4.993700341,1.655616967,3.016217182,0.002559499,0.006081021
"11604","ENSRNOG00000029590","Mb21d2",4.992213589,3.787629384,1.154535513,3.280652125,0.001035674,0.002633435
"11605","ENSRNOG00000037299","Hils1",343.0772688,2.054534601,0.093646164,21.9393355,1.09e-106,3.88e-105
"11612","ENSRNOG00000033520","Syce1",6.576474276,2.956255423,0.710463796,4.161021913,3.17e-05,9.79e-05
"11627","ENSRNOG00000014314","Aco2",16.43576339,2.355450861,0.380599203,6.188796089,6.06e-10,2.8e-09
"11652","ENSRNOG00000052981","Scel",126.9115323,2.0315682,0.15105519,13.44917837,3.11e-41,4.38e-40
"11659","ENSRNOG00000046779","Irgc",43.754164,2.142014682,0.258379967,8.290173214,1.13e-16,7.63e-16
"11664","ENSRNOG00000047782","Card11",58.86520374,2.349657843,0.248916845,9.439529276,3.74e-21,3e-20
"11792","ENSRNOG00000007003","Sdk2",46.76283759,4.660457557,0.359578369,12.96089518,2.04e-38,2.66e-37
"11817","ENSRNOG00000009736","Lrrc47",2.179315178,4.796592559,1.458530044,3.288648443,0.001006697,0.002563867
"11840","ENSRNOG00000033570","Anks1b",1.334788585,4.585413312,1.799819707,2.547707026,0.010843349,0.022884255
"11927","ENSRNOG00000053433","Icam2",1.479332647,5.184175839,1.758755096,2.947639413,0.003202103,0.007482806
"11928","ENSRNOG00000033397","Rmdn1",49.24518004,2.96439764,0.302030506,9.814894787,9.71e-23,8.25e-22
"11948","ENSRNOG00000006653","Alkbh6",199.7720266,4.161293805,0.150884328,27.57936407,1.97e-167,1.22e-165
"12034","ENSRNOG00000001376","Arhgef37",538.5213798,2.855731813,0.081019257,35.24756866,3.74e-272,4.1e-270
"12063","ENSRNOG00000025994","Scrt1",56.22149181,2.911609205,0.232818527,12.50591711,6.93e-36,8.52e-35
"12065","ENSRNOG00000008057","Rnase6",300.7908003,6.825988751,0.235958976,28.92870984,5.2e-184,3.66e-182
"12080","ENSRNOG00000058340","unkown",119.240241,2.655601968,0.193190957,13.74599522,5.38e-43,7.83e-42
"12083","ENSRNOG00000009779","Ccdc13",46.74924205,2.301988643,0.249105807,9.241007554,2.44e-20,1.89e-19
"12151","ENSRNOG00000007372","Txk",1.717637818,4.735287655,1.528942271,3.097100359,0.001954237,0.004750849
"12161","ENSRNOG00000029148","Gp1ba",130.1208245,2.903413252,0.153172684,18.9551634,4e-80,1.07e-78
"12162","ENSRNOG00000022081","LOC103691922",1.2953396,4.938369159,2.054942141,2.40316701,0.016253762,0.033007925
"12353","ENSRNOG00000009892","Pmpca",151.9150847,4.810648277,0.193032077,24.92149668,4.35e-137,2.13e-135
"12549","ENSRNOG00000029980","Cdc42bpg",287.2514879,13.16884054,1.181411842,11.1466976,7.43e-29,7.59e-28
"12565","ENSRNOG00000038746","Rtel1",9.897927671,3.667113,0.648213109,5.657264484,1.54e-08,6.46e-08
"12567","ENSRNOG00000009848","Ly6g5b",6.587992266,4.416186612,0.919482736,4.802903242,1.56e-06,5.52e-06
"12595","ENSRNOG00000011500","Appbp2",2.454928549,5.198157026,1.556032034,3.340649109,0.000835828,0.002155681
"12651","ENSRNOG00000016413","Mrm1",5.476506992,4.417360383,1.008843632,4.378637327,1.19e-05,3.87e-05
"12759","ENSRNOG00000009193","Usp36",5.515656006,2.708922771,0.778601563,3.479215688,0.000502884,0.001340066
"12859","ENSRNOG00000054080","Agpat5",15.31241075,3.120765263,0.553173339,5.641568457,1.69e-08,7.06e-08
"12934","ENSRNOG00000011521","Atp5mg",449.1717559,2.530513416,0.086857302,29.13414702,1.33e-186,9.55e-185
"12941","ENSRNOG00000013042","Vps9d1",5.029471511,7.29168969,1.368313756,5.328960305,9.88e-08,3.89e-07
"12971","ENSRNOG00000011071","Cubn",2254.600706,4.988247551,0.073590767,67.78360561,0,0
"13060","ENSRNOG00000023214","Bcam",63.55922468,6.30172345,0.445787935,14.13614625,2.27e-45,3.49e-44
"13074","ENSRNOG00000009005","Adgrb1",2057.587233,2.729370744,0.095381395,28.61533694,4.33e-180,2.99e-178
"13087","ENSRNOG00000011478","Plxnb1",269.6244353,2.44345514,0.107010473,22.83379441,2.12e-115,8.24e-114
"13210","ENSRNOG00000020579","Cfap47",203.0234585,5.539684917,0.20928999,26.46894352,2.21e-154,1.25e-152
"13211","ENSRNOG00000020655","Znhit6",2.65939694,3.910137203,1.385436042,2.822315203,0.004767829,0.010809662
"13221","ENSRNOG00000037199","unkown",103.7801565,2.757611013,0.197669226,13.95063392,3.12e-44,4.64e-43
"13223","ENSRNOG00000020733","Kpna5",1.619779366,3.672174007,1.64409934,2.233547522,0.02551286,0.049553615
"13248","ENSRNOG00000031971","AABR07042903.1",4.532569772,7.038166903,1.367877024,5.145321383,2.67e-07,1.01e-06
"13335","ENSRNOG00000033433","RGD1560263",847.3802803,2.100705442,0.066395441,31.63930257,1.06e-219,9.14e-218
"13396","ENSRNOG00000004540","unkown",44.47823761,4.753579139,0.389577744,12.20187553,3.04e-34,3.57e-33
"13451","ENSRNOG00000045595","ND4L",158.7330338,2.286629239,0.142861834,16.00587909,1.16e-57,2.2e-56
"13464","ENSRNOG00000047368","Mov10l1",1.588730164,4.438939693,1.587674355,2.795875412,0.005175935,0.011646973
"13467","ENSRNOG00000047549","Klhl1",4.784088298,2.833110992,1.098962488,2.577986986,0.009937774,0.021166878
"13470","ENSRNOG00000045846","Zscan22",46.96254319,2.150892173,0.272573616,7.891050507,3e-15,1.89e-14
"13502","ENSRNOG00000047046","Mapk12",98.11624853,3.053129706,0.28744083,10.62176762,2.36e-26,2.24e-25
"13627","ENSRNOG00000047218","Gbp2",38.62007583,8.362083835,1.193969175,7.003601109,2.49e-12,1.34e-11
"13673","ENSRNOG00000052150","Impdh2",104.2030089,2.511933282,0.176694815,14.21622517,7.27e-46,1.13e-44
"13680","ENSRNOG00000033402","Ttll7",30.90060762,2.10449659,0.295179532,7.129547829,1.01e-12,5.52e-12
"13781","ENSRNOG00000014378","Recql4",36.79413214,6.297485737,0.556181699,11.32271298,1.01e-29,1.06e-28
"13789","ENSRNOG00000054218","Scn10a",152.4713231,2.142137196,0.153267415,13.97646852,2.17e-44,3.23e-43
"13844","ENSRNOG00000016623","RT1-Bb",935.8951267,3.123614425,0.068344094,45.70423359,0,0
"13849","ENSRNOG00000060984","Bex2",2.320071094,3.689981845,1.363718791,2.705823129,0.006813532,0.014971192
"13858","ENSRNOG00000021384","Stxbp4",464.848431,2.37214636,0.143726685,16.50456462,3.4e-61,6.78e-60
"13881","ENSRNOG00000015354","Cdpf1",540.6900025,2.225828983,0.120571827,18.46060595,4.29e-76,1.09e-74
"13882","ENSRNOG00000062125","RGD1561636",6.611826787,5.764791297,1.154216644,4.994548752,5.9e-07,2.17e-06
"13998","ENSRNOG00000016091","Rfxank",70.06745564,2.735590742,0.215769261,12.67831539,7.8e-37,9.81e-36
"14018","ENSRNOG00000014956","Usp12",24.81654415,4.239411231,0.475933275,8.907574774,5.22e-19,3.87e-18
"14073","ENSRNOG00000048478","unkown",7.053044755,2.00563828,0.722991306,2.774083538,0.005535746,0.01238166
"14093","ENSRNOG00000015365","Naip6",403.8465781,2.340719984,0.157610498,14.85129488,6.82e-50,1.14e-48
"14102","ENSRNOG00000046521","Rnf207",116.030419,2.585801534,0.200090609,12.9231529,3.33e-38,4.32e-37
"14105","ENSRNOG00000061442","Tnnt2",271.2907548,2.183817127,0.145017256,15.05901569,3.01e-51,5.17e-50
"14125","ENSRNOG00000017625","LOC680512",23.6195311,2.961317945,0.456424166,6.488083159,8.69e-11,4.23e-10
"14138","ENSRNOG00000018854","Stard8",7.423028881,7.87837197,1.306310826,6.03100871,1.63e-09,7.35e-09
"14160","ENSRNOG00000018740","Pate2",1008.103448,3.225350801,0.074893877,43.06561423,0,0
"14162","ENSRNOG00000042182","Ifnlr1",30.51488454,2.018287058,0.355600892,5.675708647,1.38e-08,5.82e-08
"14183","ENSRNOG00000019926","Ttc21a",1458.471194,2.478849913,0.089455998,27.71027048,5.25e-169,3.32e-167
"14260","ENSRNOG00000031348","Mir3565",1.480492023,4.252908256,1.803220571,2.358506953,0.018348616,0.036832743
"14363","ENSRNOG00000002093","unkown",962.5628812,3.648093943,0.068741725,53.06957238,0,0
"14389","ENSRNOG00000043451","AC121209.1",76814.98651,2.623866596,0.072224796,36.32916595,5.61e-289,6.76e-287
"14390","ENSRNOG00000002154","Zfp518a",33.89942449,2.581715795,0.308111846,8.379151366,5.33e-17,3.65e-16
"14391","ENSRNOG00000002158","LOC685933",17.28328296,2.199918801,0.518554052,4.242409821,2.21e-05,6.95e-05
"14405","ENSRNOG00000002057","Fn3krp",102.4058753,8.477664316,0.662044361,12.80528136,1.53e-37,1.96e-36
"14428","ENSRNOG00000002188","unkown",15.98115745,3.097302001,0.465156485,6.65862371,2.76e-11,1.39e-10
"14469","ENSRNOG00000002208","Zfp385a",55.59971132,3.93152635,0.34561698,11.37538539,5.55e-30,5.81e-29
"14476","ENSRNOG00000002256","Smug1",27.20905796,5.583618274,0.553994441,10.07883448,6.85e-24,6.06e-23
"14500","ENSRNOG00000002802","LOC103693420",130.3372423,2.213198401,0.156328082,14.15739496,1.68e-45,2.59e-44
"14564","ENSRNOG00000047065","Poc1a",4.419291925,2.188685377,0.743218415,2.944875063,0.003230851,0.007542242
"14565","ENSRNOG00000024689","RGD1309036",99.90244725,4.833921389,0.306104995,15.79171023,3.55e-56,6.57e-55
"14574","ENSRNOG00000031710","Epha10",4.637711888,2.259269906,0.739063704,3.056935274,0.002236126,0.005369473
"14610","ENSRNOG00000025882","Ddx51",15.32579077,2.684437141,0.498204268,5.388225896,7.12e-08,2.83e-07
"14758","ENSRNOG00000005094","LOC120093152",460.7191214,3.261198701,0.09226563,35.34575862,1.16e-273,1.3e-271
"14770","ENSRNOG00000010598","RGD1359508",12.84477898,2.972272436,0.67325409,4.414785565,1.01e-05,3.3e-05
"14955","ENSRNOG00000059140","Suv39h1l1",5.763960079,2.007617088,0.67329277,2.981789166,0.002865693,0.006751246
"15021","ENSRNOG00000056722","Dsc2",9.24397476,2.25055566,0.579052788,3.886615701,0.000101651,0.000296109
"15063","ENSRNOG00000003553","Ttc37",14.77561767,5.095180039,0.875731379,5.818199691,5.95e-09,2.58e-08
"15124","ENSRNOG00000060237","unkown",63.55532627,6.260124548,0.444861917,14.07206216,5.64e-45,8.57e-44
"15138","ENSRNOG00000056580","AC134160.1",54.33268108,2.696430604,0.254664471,10.58816959,3.38e-26,3.19e-25
"15225","ENSRNOG00000003059","Mlkl",22.44064967,2.134889318,0.357719669,5.968051244,2.4e-09,1.07e-08
"15226","ENSRNOG00000003120","Tarbp2",7171.206209,3.291272852,0.056096133,58.67200998,0,0
"15314","ENSRNOG00000003687","Msrb3",660.1430989,6.614072112,0.155946734,42.41237983,0,0
"15326","ENSRNOG00000002385","RGD1559459",143.4334132,5.635297608,0.252072398,22.35586942,1.06e-110,3.92e-109
"15366","ENSRNOG00000049560","Pappa2",10788.1351,3.876342294,0.044996531,86.14758059,0,0
"15409","ENSRNOG00000042860","AC128207.2",64.40459296,2.282218035,0.234959068,9.713257962,2.65e-22,2.21e-21
"15415","ENSRNOG00000002468","Cnn2",8.001819201,3.735006614,0.714728101,5.22577272,1.73e-07,6.69e-07
"15417","ENSRNOG00000002548","Zfp639",7886.529183,3.805955722,0.072641074,52.39399014,0,0
"15419","ENSRNOG00000051025","Aplf",1.861032577,4.230499643,1.581674142,2.674697354,0.007479674,0.016287497
"15457","ENSRNOG00000026523","unkown",2.335592432,2.939340458,1.076376059,2.730774651,0.006318566,0.013957715
"15460","ENSRNOG00000051254","Ppil6",7.680819442,2.027112652,0.551481267,3.675759766,0.000237143,0.000661348
"15473","ENSRNOG00000003620","Zfp949",4.365231972,7.110372402,1.462076051,4.863202838,1.16e-06,4.14e-06
"15496","ENSRNOG00000002934","Ankrd65",3803.241506,2.238727799,0.040152059,55.75623878,0,0
"15507","ENSRNOG00000053410","Fubp1",24.4082038,2.107013621,0.385669871,5.463256991,4.67e-08,1.9e-07
"15546","ENSRNOG00000042929","unkown",44.6058421,6.361811238,0.537875092,11.827674,2.81e-32,3.14e-31
"15578","ENSRNOG00000004029","unkown",31.25175601,4.312201688,0.39722572,10.85579676,1.87e-27,1.83e-26
"15584","ENSRNOG00000004698","unkown",3.632539085,2.312856222,0.908873021,2.544751762,0.010935545,0.023060121
"15620","ENSRNOG00000042990","Uxs1",23.55651883,4.789883471,0.510380424,9.384927877,6.3e-21,5e-20
"15631","ENSRNOG00000021984","Atp23",99.4016863,2.99278608,0.202847302,14.75388651,2.9e-49,4.8e-48
"15705","ENSRNOG00000061273","unkown",28.01510447,2.862867583,0.372691185,7.681607993,1.57e-14,9.55e-14
"15706","ENSRNOG00000022067","Gria1",463.3869927,2.222542693,0.129316112,17.18689697,3.33e-66,7.28e-65
"15793","ENSRNOG00000005861","unkown",3085.804406,3.540143848,0.052587641,67.31893179,0,0
"15813","ENSRNOG00000057880","unkown",2685.285352,2.874632797,0.07238251,39.71446711,0,0
"15833","ENSRNOG00000050955","unkown",3.954071184,6.969103836,1.453253131,4.795519575,1.62e-06,5.72e-06
"15888","ENSRNOG00000002930","Glyctk",221.5768156,6.290749419,0.233192276,26.97666288,2.78e-160,1.65e-158
"16136","ENSRNOG00000060087","unkown",230.495533,4.674063711,0.164545381,28.40592473,1.71e-177,1.14e-175
"16139","ENSRNOG00000057519","unkown",3.623681694,6.823620349,1.4537991,4.693647389,2.68e-06,9.25e-06
"16179","ENSRNOG00000046785","unkown",1.689918681,4.214024166,1.533558266,2.74787353,0.005998314,0.013308394
"16221","ENSRNOG00000003349","AABR07039471.1",5.167672561,2.625981394,0.752947405,3.487602689,0.000487372,0.00130197
"16230","ENSRNOG00000004956","unkown",318.1890725,3.229975884,0.156566191,20.63009811,1.47e-94,4.65e-93
"16270","ENSRNOG00000052564","Abl1",12784.56263,3.944917397,0.058384868,67.56746325,0,0
"16296","ENSRNOG00000027259","unkown",247.0088397,2.412481086,0.138539251,17.41370088,6.49e-68,1.45e-66
"16343","ENSRNOG00000021657","unkown",7.839157229,4.888839548,0.947244759,5.161115437,2.45e-07,9.35e-07
